"frequency";"dBCav"
+5.23965000000000000000e+009;-1.69619469747184404987e-004
+5.23980000000000000000e+009;-1.69621287152581424638e-004
+5.23995000000000000000e+009;-1.69623107141031220953e-004
+5.24010000000000000000e+009;-1.69624929737125071296e-004
+5.24025000000000000000e+009;-1.69626754910003383443e-004
+5.24040000000000000000e+009;-1.69628582677024613646e-004
+5.24055000000000000000e+009;-1.69630413041081955401e-004
+5.24070000000000000000e+009;-1.69632245981923650540e-004
+5.24085000000000000000e+009;-1.69634081501960720748e-004
+5.24100000000000000000e+009;-1.69635919598299972529e-004
+5.24115000000000000000e+009;-1.69637760269977143574e-004
+5.24130000000000000000e+009;-1.69639603520849608373e-004
+5.24145000000000000000e+009;-1.69641449340309424451e-004
+5.24160000000000000000e+009;-1.69643297732696165213e-004
+5.24175000000000000000e+009;-1.69645148671972037860e-004
+5.24190000000000000000e+009;-1.69647002178388746352e-004
+5.24205000000000000000e+009;-1.69648858249053097191e-004
+5.24220000000000000000e+009;-1.69650716886858229666e-004
+5.24235000000000000000e+009;-1.69652578071070295109e-004
+5.24250000000000000000e+009;-1.69654441796867494095e-004
+5.24265000000000000000e+009;-1.69656308080644020568e-004
+5.24280000000000000000e+009;-1.69658176906487879500e-004
+5.24295000000000000000e+009;-1.69660048276809929946e-004
+5.24310000000000000000e+009;-1.69661922194503311193e-004
+5.24325000000000000000e+009;-1.69663798642691630381e-004
+5.24340000000000000000e+009;-1.69665677630054196950e-004
+5.24355000000000000000e+009;-1.69667559144536417466e-004
+5.24370000000000000000e+009;-1.69669443201568115147e-004
+5.24385000000000000000e+009;-1.69671329780415522642e-004
+5.24400000000000000000e+009;-1.69673218884453842628e-004
+5.24415000000000000000e+009;-1.69675110508379103870e-004
+5.24430000000000000000e+009;-1.69677004658459729645e-004
+5.24445000000000000000e+009;-1.69678901320230131940e-004
+5.24460000000000000000e+009;-1.69680800500923158972e-004
+5.24475000000000000000e+009;-1.69682702191859501300e-004
+5.24490000000000000000e+009;-1.69684606393039104713e-004
+5.24505000000000000000e+009;-1.69686513098193654352e-004
+5.24520000000000000000e+009;-1.69688422307323150216e-004
+5.24535000000000000000e+009;-1.69690334021874134843e-004
+5.24550000000000000000e+009;-1.69692248240400065697e-004
+5.24565000000000000000e+009;-1.69694164946024549914e-004
+5.24580000000000000000e+009;-1.69696084153695266007e-004
+5.24595000000000000000e+009;-1.69698005852804190184e-004
+5.24610000000000000000e+009;-1.69699930034189841194e-004
+5.24625000000000000000e+009;-1.69701856710388984282e-004
+5.24640000000000000000e+009;-1.69703785873686707839e-004
+5.24655000000000000000e+009;-1.69705717510099731186e-004
+5.24670000000000000000e+009;-1.69707651627342911722e-004
+5.24685000000000000000e+009;-1.69709588213843963348e-004
+5.24700000000000000000e+009;-1.69711527293711964513e-004
+5.24715000000000000000e+009;-1.69713468827407986447e-004
+5.24730000000000000000e+009;-1.69715412840487623030e-004
+5.24745000000000000000e+009;-1.69717359314145848368e-004
+5.24760000000000000000e+009;-1.69719308258026288418e-004
+5.24775000000000000000e+009;-1.69721259657181291775e-004
+5.24790000000000000000e+009;-1.69723213514021717494e-004
+5.24805000000000000000e+009;-1.69725169836262612709e-004
+5.24820000000000000000e+009;-1.69727128603169993230e-004
+5.24835000000000000000e+009;-1.69729089820047938713e-004
+5.24850000000000000000e+009;-1.69731053497504500056e-004
+5.24865000000000000000e+009;-1.69733019611430490390e-004
+5.24880000000000000000e+009;-1.69734988178702329679e-004
+5.24895000000000000000e+009;-1.69736959174246541645e-004
+5.24910000000000000000e+009;-1.69738932620243463279e-004
+5.24925000000000000000e+009;-1.69740908489690985267e-004
+5.24940000000000000000e+009;-1.69742886814413070562e-004
+5.24955000000000000000e+009;-1.69744867557763848363e-004
+5.24970000000000000000e+009;-1.69746850726011769056e-004
+5.24985000000000000000e+009;-1.69748836326871662935e-004
+5.25000000000000000000e+009;-1.69750824350699958251e-004
+5.25015000000000000000e+009;-1.69752814806175910236e-004
+5.25030000000000000000e+009;-1.69754807662439845348e-004
+5.25045000000000000000e+009;-1.69756802950833608941e-004
+5.25060000000000000000e+009;-1.69758800645319354004e-004
+5.25075000000000000000e+009;-1.69760800753612046358e-004
+5.25090000000000000000e+009;-1.69762803272818600924e-004
+5.25105000000000000000e+009;-1.69764808199081480584e-004
+5.25120000000000000000e+009;-1.69766815537704737890e-004
+5.25135000000000000000e+009;-1.69768825277116005429e-004
+5.25150000000000000000e+009;-1.69770837402849803606e-004
+5.25165000000000000000e+009;-1.69772851934675637463e-004
+5.25180000000000000000e+009;-1.69774868863431971540e-004
+5.25195000000000000000e+009;-1.69776888188154543528e-004
+5.25210000000000000000e+009;-1.69778909892931277083e-004
+5.25225000000000000000e+009;-1.69780933995120736878e-004
+5.25240000000000000000e+009;-1.69782960480257470422e-004
+5.25255000000000000000e+009;-1.69784989346894962282e-004
+5.25270000000000000000e+009;-1.69787020594068760416e-004
+5.25285000000000000000e+009;-1.69789054230940427391e-004
+5.25300000000000000000e+009;-1.69791090223274951463e-004
+5.25315000000000000000e+009;-1.69793128595663691312e-004
+5.25330000000000000000e+009;-1.69795169344731362946e-004
+5.25345000000000000000e+009;-1.69797212470477939259e-004
+5.25360000000000000000e+009;-1.69799257953133942312e-004
+5.25375000000000000000e+009;-1.69801305802343052275e-004
+5.25390000000000000000e+009;-1.69803356011354674056e-004
+5.25405000000000000000e+009;-1.69805408574382664605e-004
+5.25420000000000000000e+009;-1.69807463508303416785e-004
+5.25435000000000000000e+009;-1.69809520789972141558e-004
+5.25450000000000000000e+009;-1.69811580424210665455e-004
+5.25465000000000000000e+009;-1.69813642411983386311e-004
+5.25480000000000000000e+009;-1.69815706735931712347e-004
+5.25495000000000000000e+009;-1.69817773415825148606e-004
+5.25510000000000000000e+009;-1.69819842441055698402e-004
+5.25525000000000000000e+009;-1.69821913808730195344e-004
+5.25540000000000000000e+009;-1.69823987511133782033e-004
+5.25555000000000000000e+009;-1.69826063547302114846e-004
+5.25570000000000000000e+009;-1.69828141919163853922e-004
+5.25585000000000000000e+009;-1.69830222622379452962e-004
+5.25600000000000000000e+009;-1.69832305653091374846e-004
+5.25615000000000000000e+009;-1.69834391008406561602e-004
+5.25630000000000000000e+009;-1.69836478693146839761e-004
+5.25645000000000000000e+009;-1.69838568702490382793e-004
+5.25660000000000000000e+009;-1.69840661034026304535e-004
+5.25675000000000000000e+009;-1.69842755676182183364e-004
+5.25690000000000000000e+009;-1.69844852631851131464e-004
+5.25705000000000000000e+009;-1.69846951918391767715e-004
+5.25720000000000000000e+009;-1.69849053497229452760e-004
+5.25735000000000000000e+009;-1.69851157387651438514e-004
+5.25750000000000000000e+009;-1.69853263588211290860e-004
+5.25765000000000000000e+009;-1.69855372090229673251e-004
+5.25780000000000000000e+009;-1.69857482905278925995e-004
+5.25795000000000000000e+009;-1.69859596002017257952e-004
+5.25810000000000000000e+009;-1.69861711409375628311e-004
+5.25825000000000000000e+009;-1.69863829111441960729e-004
+5.25840000000000000000e+009;-1.69865949096643914897e-004
+5.25855000000000000000e+009;-1.69868071388608397453e-004
+5.25870000000000000000e+009;-1.69870195956957960879e-004
+5.25885000000000000000e+009;-1.69872322818086772013e-004
+5.25900000000000000000e+009;-1.69874451957047233660e-004
+5.25915000000000000000e+009;-1.69876583382036375029e-004
+5.25930000000000000000e+009;-1.69878717079553168568e-004
+5.25945000000000000000e+009;-1.69880853064063012557e-004
+5.25960000000000000000e+009;-1.69882991321582707631e-004
+5.25975000000000000000e+009;-1.69885131850665629938e-004
+5.25990000000000000000e+009;-1.69887274640703782791e-004
+5.26005000000000000000e+009;-1.69889419716288524870e-004
+5.26020000000000000000e+009;-1.69891567048971014586e-004
+5.26035000000000000000e+009;-1.69893716651288071394e-004
+5.26050000000000000000e+009;-1.69895868501541448797e-004
+5.26065000000000000000e+009;-1.69898022624804677285e-004
+5.26080000000000000000e+009;-1.69900178996486371074e-004
+5.26095000000000000000e+009;-1.69902337632016461801e-004
+5.26110000000000000000e+009;-1.69904498516929415661e-004
+5.26125000000000000000e+009;-1.69906661652671829403e-004
+5.26140000000000000000e+009;-1.69908827038279305194e-004
+5.26155000000000000000e+009;-1.69910994674716240866e-004
+5.26170000000000000000e+009;-1.69913164544624044642e-004
+5.26185000000000000000e+009;-1.69915336668254393377e-004
+5.26200000000000000000e+009;-1.69917511014747586425e-004
+5.26215000000000000000e+009;-1.69919687623642633872e-004
+5.26230000000000000000e+009;-1.69921866453954037305e-004
+5.26245000000000000000e+009;-1.69924047518218480652e-004
+5.26260000000000000000e+009;-1.69926230811614191593e-004
+5.26275000000000000000e+009;-1.69928416333176772295e-004
+5.26290000000000000000e+009;-1.69930604096407385836e-004
+5.26305000000000000000e+009;-1.69932794068035391199e-004
+5.26320000000000000000e+009;-1.69934986266383777995e-004
+5.26335000000000000000e+009;-1.69937180688559379832e-004
+5.26350000000000000000e+009;-1.69939377332633536569e-004
+5.26365000000000000000e+009;-1.69941576178354544248e-004
+5.26380000000000000000e+009;-1.69943777255135560975e-004
+5.26395000000000000000e+009;-1.69945980539831851923e-004
+5.26410000000000000000e+009;-1.69948186033407733610e-004
+5.26425000000000000000e+009;-1.69950393733934545897e-004
+5.26440000000000000000e+009;-1.69952603635626010208e-004
+5.26455000000000000000e+009;-1.69954815750536774189e-004
+5.26470000000000000000e+009;-1.69957030063236960412e-004
+5.26485000000000000000e+009;-1.69959246572280026338e-004
+5.26500000000000000000e+009;-1.69961465286827426114e-004
+5.26515000000000000000e+009;-1.69963686186145392391e-004
+5.26530000000000000000e+009;-1.69965909280359668727e-004
+5.26545000000000000000e+009;-1.69968134573327738033e-004
+5.26560000000000000000e+009;-1.69970362044315832957e-004
+5.26575000000000000000e+009;-1.69972591707789324675e-004
+5.26590000000000000000e+009;-1.69974823557962097242e-004
+5.26605000000000000000e+009;-1.69977057588083555568e-004
+5.26620000000000000000e+009;-1.69979293804904267639e-004
+5.26635000000000000000e+009;-1.69981532193476636257e-004
+5.26650000000000000000e+009;-1.69983772758622406641e-004
+5.26665000000000000000e+009;-1.69986015496484150090e-004
+5.26680000000000000000e+009;-1.69988260418634234018e-004
+5.26695000000000000000e+009;-1.69990507501927977808e-004
+5.26710000000000000000e+009;-1.69992756755044555376e-004
+5.26725000000000000000e+009;-1.69995008172680049695e-004
+5.26740000000000000000e+009;-1.69997261750012580023e-004
+5.26755000000000000000e+009;-1.69999517497650251465e-004
+5.26770000000000000000e+009;-1.70001775402574045650e-004
+5.26785000000000000000e+009;-1.70004035471052412963e-004
+5.26800000000000000000e+009;-1.70006297685726680312e-004
+5.26815000000000000000e+009;-1.70008562060580236796e-004
+5.26830000000000000000e+009;-1.70010828584040687896e-004
+5.26845000000000000000e+009;-1.70013097253214975641e-004
+5.26860000000000000000e+009;-1.70015368085461556283e-004
+5.26875000000000000000e+009;-1.70017641054260492317e-004
+5.26890000000000000000e+009;-1.70019916162504895925e-004
+5.26905000000000000000e+009;-1.70022193411641228331e-004
+5.26920000000000000000e+009;-1.70024472805044854842e-004
+5.26935000000000000000e+009;-1.70026754341269178711e-004
+5.26950000000000000000e+009;-1.70029038011152745791e-004
+5.26965000000000000000e+009;-1.70031323804087559394e-004
+5.26980000000000000000e+009;-1.70033611752379862705e-004
+5.26995000000000000000e+009;-1.70035901807811336197e-004
+5.27010000000000000000e+009;-1.70038193997384333130e-004
+5.27025000000000000000e+009;-1.70040488314348149992e-004
+5.27040000000000000000e+009;-1.70042784749059242141e-004
+5.27055000000000000000e+009;-1.70045083312607805178e-004
+5.27070000000000000000e+009;-1.70047383994385761102e-004
+5.27085000000000000000e+009;-1.70049686792464476879e-004
+5.27100000000000000000e+009;-1.70051991706843844089e-004
+5.27115000000000000000e+009;-1.70054298737523971151e-004
+5.27130000000000000000e+009;-1.70056607879200751303e-004
+5.27145000000000000000e+009;-1.70058919126570294621e-004
+5.27160000000000000000e+009;-1.70061232489276172855e-004
+5.27175000000000000000e+009;-1.70063547949477649520e-004
+5.27190000000000000000e+009;-1.70065865523086746751e-004
+5.27205000000000000000e+009;-1.70068185193709297707e-004
+5.27220000000000000000e+009;-1.70070506957005647668e-004
+5.27235000000000000000e+009;-1.70072830836120558566e-004
+5.27250000000000000000e+009;-1.70075156794890304307e-004
+5.27265000000000000000e+009;-1.70077484856459701032e-004
+5.27280000000000000000e+009;-1.70079815010220697846e-004
+5.27295000000000000000e+009;-1.70082147249904979888e-004
+5.27310000000000000000e+009;-1.70084481583227431663e-004
+5.27325000000000000000e+009;-1.70086818004884027722e-004
+5.27340000000000000000e+009;-1.70089156505231169211e-004
+5.27355000000000000000e+009;-1.70091497080893517928e-004
+5.27370000000000000000e+009;-1.70093839743925721517e-004
+5.27385000000000000000e+009;-1.70096184492398984313e-004
+5.27400000000000000000e+009;-1.70098531319080620728e-004
+5.27415000000000000000e+009;-1.70100880209987268769e-004
+5.27430000000000000000e+009;-1.70103231183441999360e-004
+5.27445000000000000000e+009;-1.70105584221121714471e-004
+5.27460000000000000000e+009;-1.70107939331705859069e-004
+5.27475000000000000000e+009;-1.70110296503621930215e-004
+5.27490000000000000000e+009;-1.70112655747960177721e-004
+5.27505000000000000000e+009;-1.70115017050255176202e-004
+5.27520000000000000000e+009;-1.70117380419186126680e-004
+5.27535000000000000000e+009;-1.70119745849931256832e-004
+5.27550000000000000000e+009;-1.70122113335740025777e-004
+5.27565000000000000000e+009;-1.70124482872754923500e-004
+5.27580000000000000000e+009;-1.70126854474959284891e-004
+5.27595000000000000000e+009;-1.70129228118244004396e-004
+5.27610000000000000000e+009;-1.70131603814663621239e-004
+5.27625000000000000000e+009;-1.70133981563735936504e-004
+5.27640000000000000000e+009;-1.70136361358228291709e-004
+5.27655000000000000000e+009;-1.70138743188014753558e-004
+5.27670000000000000000e+009;-1.70141127074311423843e-004
+5.27685000000000000000e+009;-1.70143512993491341717e-004
+5.27700000000000000000e+009;-1.70145900954233789517e-004
+5.27715000000000000000e+009;-1.70148290956538794346e-004
+5.27730000000000000000e+009;-1.70150682987387392043e-004
+5.27745000000000000000e+009;-1.70153077058352031337e-004
+5.27760000000000000000e+009;-1.70155473161235520387e-004
+5.27775000000000000000e+009;-1.70157871275304118947e-004
+5.27790000000000000000e+009;-1.70160271440096701580e-004
+5.27805000000000000000e+009;-1.70162673622824907500e-004
+5.27820000000000000000e+009;-1.70165077832168019044e-004
+5.27835000000000000000e+009;-1.70167484065232951134e-004
+5.27850000000000000000e+009;-1.70169892314786963972e-004
+5.27865000000000000000e+009;-1.70172302576008203923e-004
+5.27880000000000000000e+009;-1.70174714861433463335e-004
+5.27895000000000000000e+009;-1.70177129173955854393e-004
+5.27910000000000000000e+009;-1.70179545476929479191e-004
+5.27925000000000000000e+009;-1.70181963811821980849e-004
+5.27940000000000000000e+009;-1.70184384139576656619e-004
+5.27955000000000000000e+009;-1.70186806488160067858e-004
+5.27970000000000000000e+009;-1.70189230845999874258e-004
+5.27985000000000000000e+009;-1.70191657193808742587e-004
+5.28000000000000000000e+009;-1.70194085552802693321e-004
+5.28015000000000000000e+009;-1.70196515916713357391e-004
+5.28030000000000000000e+009;-1.70198948267217853607e-004
+5.28045000000000000000e+009;-1.70201382622639063157e-004
+5.28060000000000000000e+009;-1.70203818978155186617e-004
+5.28075000000000000000e+009;-1.70206257324122543816e-004
+5.28090000000000000000e+009;-1.70208697652826304461e-004
+5.28105000000000000000e+009;-1.70211139978731866833e-004
